UserId,Model,Archetype,Support_History_Count,Heldout_Positive_Count,Candidate_Count,TopK_MovieIds,Precision@10,Recall@10,NDCG@10,Novelty@10,Language_Diversity,Genre_Diversity,Filter_Bubble_Score,Hits@10
1000116,CBF,C_AnimeFan,20,5,998,159747|157699|120845|139277|110611|22|143385|53282|110627|67620,0.0,0.0,0.0,0.0,1,2,1.0,0
1000116,NonLocal_Hybrid,C_AnimeFan,20,5,998,1203|164041|1193|50|318|2959|678|1704|593|140174,0.0,0.0,0.0,0.0,1,5,1.0,0
1000116,Localized_Hybrid,C_AnimeFan,20,5,998,1203|318|164041|50|70286|1193|2959|593|858|678,0.0,0.0,0.0,0.0,1,6,1.0,0
1000117,CF,C_AnimeFan,28,7,1002,318|1203|858|50|527|1193|593|2324|1221|79132,0.0,0.0,0.0,0.1,2,7,0.9,0
1000117,CBF,C_AnimeFan,28,7,1002,81949|71719|8232|6190|149558|96314|8252|72|98376|6218,0.0,0.0,0.0,0.0,1,3,1.0,0
1000117,NonLocal_Hybrid,C_AnimeFan,28,7,1002,1203|8232|356|1193|128862|3307|2959|148626|171349|1704,0.0,0.0,0.0,0.0,1,4,1.0,0
1000117,Localized_Hybrid,C_AnimeFan,28,7,1002,1203|1193|318|8232|2959|356|1704|128862|3307|148626,0.0,0.0,0.0,0.0,1,5,1.0,0
1000119,CF,C_AnimeFan,24,5,1004,318|1203|858|50|527|1193|593|2324|1221|79132,0.0,0.0,0.0,0.1,2,7,0.9,0
1000119,CBF,C_AnimeFan,24,5,1004,8194|151557|153606|141329|147495|8236|153666|151621|153670|8262,0.0,0.0,0.0,0.0,1,1,1.0,0
1000119,NonLocal_Hybrid,C_AnimeFan,24,5,1004,1203|1193|2959|143990|1704|34482|2329|112552|2858|1246,0.0,0.0,0.0,0.0,1,1,1.0,0
1000119,Localized_Hybrid,C_AnimeFan,24,5,1004,1203|1193|318|2959|143990|1704|70286|34482|2329|112552,0.0,0.0,0.0,0.0,1,3,1.0,0
1000121,CF,C_AnimeFan,18,4,1001,318|1203|858|50|527|1193|593|2324|1221|79132,0.0,0.0,0.0,0.1,2,7,0.9,0
1000121,CBF,C_AnimeFan,18,4,1001,27658|6228|82119|30977|26915|2438|496|31807|32084|48593,0.0,0.0,0.0,0.0,1,4,1.0,0
1000121,NonLocal_Hybrid,C_AnimeFan,18,4,1001,1203|1193|8232|2959|356|1704|128862|2329|112552|57453,0.0,0.0,0.0,0.0,1,4,1.0,0
1000121,Localized_Hybrid,C_AnimeFan,18,4,1001,1203|70286|318|1193|2959|50|8232|1704|356|2329,0.0,0.0,0.0,0.0,1,5,1.0,0
1000122,CF,C_AnimeFan,27,7,1003,318|1203|858|50|527|1193|593|2324|1221|79132,0.0,0.0,0.0,0.1,2,7,0.9,0
1000122,CBF,C_AnimeFan,27,7,1003,135168|124931|124935|137226|137228|141329|135200|127009|172069|172071,0.0,0.0,0.0,0.0,1,1,1.0,0
1000122,NonLocal_Hybrid,C_AnimeFan,27,7,1003,1203|1193|318|2959|143990|1704|135166|2329|112552|2858,0.0,0.0,0.0,0.0,1,2,1.0,0
1000122,Localized_Hybrid,C_AnimeFan,27,7,1003,1203|318|1193|2959|143990|858|1704|135166|2329|112552,0.0,0.0,0.0,0.0,1,2,1.0,0
1000123,CF,C_AnimeFan,21,5,1001,318|1203|858|50|527|1193|26756|593|2324|1221,0.0,0.0,0.0,0.1,2,6,0.9,0
1000123,CBF,C_AnimeFan,21,5,1001,124931|30723|124935|129032|26634|32779|26641|30742|116766|127009,0.0,0.0,0.0,0.0,1,1,1.0,0
1000123,NonLocal_Hybrid,C_AnimeFan,21,5,1001,1203|1193|26756|2959|116136|1704|34482|2329|112552|2858,0.0,0.0,0.0,0.0,1,1,1.0,0
1000123,Localized_Hybrid,C_AnimeFan,21,5,1001,1203|318|1193|26756|2959|116136|50|1704|70286|34482,0.0,0.0,0.0,0.0,1,4,1.0,0
1000124,CF,C_AnimeFan,26,6,1004,318|1203|858|50|527|1193|593|2324|1221|79132,0.0,0.0,0.0,0.1,2,7,0.9,0
1000124,CBF,C_AnimeFan,26,6,1004,8196|159781|6193|104542|2215|49347|155894|127296|31049|6551,0.0,0.0,0.0,0.0,1,3,1.0,0
1000124,NonLocal_Hybrid,C_AnimeFan,26,6,1004,318|78921|50|1203|6650|148626|25881|78646|128912|31374,0.0,0.0,0.0,0.0,1,5,1.0,0
1000124,Localized_Hybrid,C_AnimeFan,26,6,1004,318|1203|50|70286|858|593|78921|1193|6650|148626,0.0,0.0,0.0,0.0,1,6,1.0,0
1000127,CF,C_AnimeFan,29,8,1006,318|171495|1203|858|50|172661|527|1193|593|2324,0.0,0.0,0.0,0.1,2,6,0.9,0
1000127,CBF,C_AnimeFan,29,8,1006,147458|126979|126989|126993|126999|129056|145440|135202|124963|141345,0.0,0.0,0.0,0.0,1,0,1.0,0
1000127,NonLocal_Hybrid,C_AnimeFan,29,8,1006,171495|172661|1203|72931|1193|141251|136469|72915|135202|126245,0.0,0.0,0.0,0.0,1,1,1.0,0
1000127,Localized_Hybrid,C_AnimeFan,29,8,1006,171495|1203|172661|70286|318|72931|1193|2959|50|858,0.0,0.0,0.0,0.0,1,4,1.0,0
1000129,CF,C_AnimeFan,27,5,1003,318|1203|858|50|527|1193|593|2324|1221|79132,0.0,0.0,0.0,0.1,2,7,0.9,0
1000129,CBF,C_AnimeFan,27,5,1003,109385|90211|133239|73872|102596|8464|43391|129705|95218|83773,0.0,0.0,0.0,0.0,1,5,1.0,0
1000129,NonLocal_Hybrid,C_AnimeFan,27,5,1003,1203|95218|318|1193|78921|148626|45642|78646|2959|128912,0.0,0.0,0.0,0.0,1,5,1.0,0
1000129,Localized_Hybrid,C_AnimeFan,27,5,1003,318|1203|70286|95218|1193|50|858|2959|78921|1704,0.0,0.0,0.0,0.0,1,6,1.0,0
1000130,CF,C_AnimeFan,22,4,1002,318|1203|858|50|527|1193|593|2324|1221|79132,0.0,0.0,0.0,0.1,2,7,0.9,0
1000130,CBF,C_AnimeFan,22,4,1002,8194|30723|151557|153606|141329|2069|30742|147495|8236|153666,0.0,0.0,0.0,0.0,1,1,1.0,0
1000130,NonLocal_Hybrid,C_AnimeFan,22,4,1002,1203|1193|2959|1704|34482|2329|112552|2858|1246|318,0.0,0.0,0.0,0.0,1,2,1.0,0
1000130,Localized_Hybrid,C_AnimeFan,22,4,1002,1203|1193|318|2959|1704|34482|2329|112552|2858|858,0.0,0.0,0.0,0.0,1,2,1.0,0
1000131,CF,C_AnimeFan,20,5,1001,318|1203|858|50|527|1193|593|2324|1221|79132,0.0,0.0,0.0,0.1,2,7,0.9,0
1000131,CBF,C_AnimeFan,20,5,1001,110593|104451|92165|165895|83976|77831|73744|2073|75816|104491,0.0,0.0,0.0,0.0,1,2,1.0,0
1000131,NonLocal_Hybrid,C_AnimeFan,20,5,1001,1203|78921|148626|45642|25881|78646|128912|31374|72624|1193,0.0,0.0,0.0,0.0,1,3,1.0,0
1000131,Localized_Hybrid,C_AnimeFan,20,5,1001,1203|318|1193|70286|78921|2959|148626|45642|25881|78646,0.0,0.0,0.0,0.0,1,5,1.0,0
1000132,CF,C_AnimeFan,22,3,998,318|1203|858|50|527|1193|593|2324|1221|79132,0.0,0.0,0.0,0.1,2,7,0.9,0
1000132,CBF,C_AnimeFan,22,3,998,8196|159781|6193|104542|2215|49347|155894|127296|31049|6551,0.0,0.0,0.0,0.0,1,3,1.0,0
1000132,NonLocal_Hybrid,C_AnimeFan,22,3,998,164260|78921|148626|1203|45642|25881|78646|2618|3462|114028,0.0,0.0,0.0,0.0,1,3,1.0,0
1000132,Localized_Hybrid,C_AnimeFan,22,3,998,318|1203|50|164260|78921|1193|148626|45642|25881|78646,0.0,0.0,0.0,0.0,1,5,1.0,0
1000133,CF,C_AnimeFan,24,5,1004,318|1203|858|50|527|1193|593|2324|1221|79132,0.0,0.0,0.0,0.1,2,7,0.9,0
1000133,CBF,C_AnimeFan,24,5,1004,48159|121376|3022|31923|3495|7720|3841|77831|83976|165895,0.0,0.0,0.0,0.0,1,3,1.0,0
1000133,NonLocal_Hybrid,C_AnimeFan,24,5,1004,1203|1193|164260|2959|78921|148626|45642|1704|78646|128912,0.0,0.0,0.0,0.0,1,3,1.0,0
1000133,Localized_Hybrid,C_AnimeFan,24,5,1004,1203|318|70286|1193|2959|164260|1704|78921|858|148626,0.0,0.0,0.0,0.0,1,4,1.0,0
1000134,CF,C_AnimeFan,29,4,1004,318|1203|858|50|527|1193|26756|593|2324|1221,0.0,0.0,0.0,0.1,2,6,0.9,0
1000134,CBF,C_AnimeFan,29,4,1004,27658|135168|8194|26634|145418|26641|135200|147495|8236|26672,0.0,0.0,0.0,0.0,1,2,1.0,0
1000134,NonLocal_Hybrid,C_AnimeFan,29,4,1004,1203|1193|26756|318|2959|143990|1704|135166|2329|112552,0.0,0.0,0.0,0.0,1,2,1.0,0
1000134,Localized_Hybrid,C_AnimeFan,29,4,1004,1203|318|1193|70286|26756|2959|143990|858|50|1704,0.0,0.0,0.0,0.0,1,4,1.0,0
1000135,CF,C_AnimeFan,27,4,999,318|1203|858|50|527|1193|593|2324|1221|79132,0.0,0.0,0.0,0.1,2,7,0.9,0
1000135,CBF,C_AnimeFan,27,4,999,104451|92165|6150|73744|116752|100370|4119|104491|47148|8240,0.0,0.0,0.0,0.0,1,2,1.0,0
1000135,NonLocal_Hybrid,C_AnimeFan,27,4,999,1203|78921|148626|45642|78646|128912|31374|72624|2618|1193,0.0,0.0,0.0,0.0,1,3,1.0,0
1000135,Localized_Hybrid,C_AnimeFan,27,4,999,1203|70286|318|1193|78921|2959|148626|45642|78646|128912,0.0,0.0,0.0,0.0,1,5,1.0,0
1000136,CF,C_AnimeFan,25,5,997,318|1203|858|50|527|1193|26756|593|2324|1221,0.0,0.0,0.0,0.1,2,6,0.9,0
1000136,CBF,C_AnimeFan,25,5,997,135168|30723|90116|159749|159751|129032|159753|92167|32779|100368,0.0,0.0,0.0,0.0,1,1,1.0,0
1000136,NonLocal_Hybrid,C_AnimeFan,25,5,997,1203|1193|26756|2959|1704|135166|2329|112552|94410|2858,0.0,0.0,0.0,0.0,1,1,1.0,0
1000136,Localized_Hybrid,C_AnimeFan,25,5,997,1203|1193|26756|318|2959|1704|135166|2329|112552|94410,0.0,0.0,0.0,0.0,1,2,1.0,0
1000137,CF,C_AnimeFan,23,4,999,318|1203|858|50|527|1193|593|2324|1221|79132,0.0,0.0,0.0,0.1,2,7,0.9,0
1000137,CBF,C_AnimeFan,23,4,999,172197|4764|106542|57453|27232|6931|6308|156276|144606|6003,0.0,0.0,0.0,0.0,1,5,1.0,0
1000137,NonLocal_Hybrid,C_AnimeFan,23,4,999,356|318|148626|45642|25881|1203|128912|72624|57453|3462,0.0,0.0,0.0,0.0,1,6,1.0,0
1000137,Localized_Hybrid,C_AnimeFan,23,4,999,318|1203|50|70286|858|356|1193|148626|45642|25881,0.0,0.0,0.0,0.0,1,6,1.0,0
1000138,CF,C_AnimeFan,25,6,998,318|1203|858|50|527|1193|593|2324|1221|79132,0.0,0.0,0.0,0.1,2,7,0.9,0
1000138,CBF,C_AnimeFan,25,6,998,104451|77831|83976|165895|155659|73744|116752|155665|155671|2073,0.0,0.0,0.0,0.0,1,2,1.0,0
1000138,NonLocal_Hybrid,C_AnimeFan,25,6,998,1203|78921|148626|45642|78646|72624|2618|114028|1193|1236,0.0,0.0,0.0,0.0,1,3,1.0,0
1000138,Localized_Hybrid,C_AnimeFan,25,6,998,1203|1193|78921|318|148626|45642|2959|78646|72624|70286,0.0,0.0,0.0,0.0,1,5,1.0,0
1000139,CF,C_AnimeFan,28,7,1004,318|1203|858|50|527|1193|593|2324|1221|79132,0.0,0.0,0.0,0.1,2,7,0.9,0
1000139,CBF,C_AnimeFan,28,7,1004,104451|92165|165895|77831|73744|116752|100370|75816|104491|47148,0.0,0.0,0.0,0.0,1,2,1.0,0
1000139,NonLocal_Hybrid,C_AnimeFan,28,7,1004,164260|78921|1203|148626|45642|78646|72624|2618|3462|114028,0.0,0.0,0.0,0.0,1,3,1.0,0
1000139,Localized_Hybrid,C_AnimeFan,28,7,1004,1203|318|164260|78921|1193|148626|45642|78646|72624|2959,0.0,0.0,0.0,0.0,1,4,1.0,0
1000141,CF,C_AnimeFan,18,5,1003,318|171495|1203|858|50|172661|527|1193|593|2324,0.0,0.0,0.0,0.1,2,6,0.9,0
1000141,CBF,C_AnimeFan,18,5,1003,147458|126979|120843|126989|126993|126999|145440|141345|135202|124963,0.0,0.0,0.0,0.0,1,0,1.0,0
1000141,NonLocal_Hybrid,C_AnimeFan,18,5,1003,171495|1203|172661|1193|318|2959|1704|141251|136469|135202,0.0,0.0,0.0,0.0,1,2,1.0,0
1000141,Localized_Hybrid,C_AnimeFan,18,5,1003,171495|1203|318|172661|1193|2959|858|70286|50|1704,0.0,0.0,0.0,0.0,1,4,1.0,0
1000142,CF,C_AnimeFan,21,5,1004,318|1203|858|50|172661|527|1193|593|2324|1221,0.0,0.0,0.0,0.1,2,6,0.9,0
1000142,CBF,C_AnimeFan,21,5,1004,1658|6154|133771|8382|123731|78703|5034|89018|25891|3466,0.0,0.0,0.0,0.0,1,5,1.0,0
1000142,NonLocal_Hybrid,C_AnimeFan,21,5,1004,172661|1203|141251|1193|356|148626|2959|318|1704|79132,0.0,0.0,0.0,0.0,1,5,1.0,0
1000142,Localized_Hybrid,C_AnimeFan,21,5,1004,70286|172661|1203|318|1193|141251|2959|79132|356|50,0.0,0.0,0.0,0.0,1,6,1.0,0
1000143,CF,C_AnimeFan,26,6,1004,318|1203|858|50|527|1193|593|2324|1221|79132,0.0,0.0,0.0,0.1,2,7,0.9,0
1000143,CBF,C_AnimeFan,26,6,1004,8194|151557|137226|32779|137228|145418|147495|8236|6207|32834,0.0,0.0,0.0,0.0,1,1,1.0,0
1000143,NonLocal_Hybrid,C_AnimeFan,26,6,1004,1203|1193|2959|1704|34482|2329|112552|2858|1246|32707,0.0,0.0,0.0,0.0,1,1,1.0,0
1000143,Localized_Hybrid,C_AnimeFan,26,6,1004,1203|1193|318|2959|1704|34482|2329|112552|2858|858,0.0,0.0,0.0,0.0,1,2,1.0,0
1000144,CF,C_AnimeFan,24,4,1001,318|1203|858|50|527|1193|26756|593|2324|1221,0.0,0.0,0.0,0.1,2,6,0.9,0
1000144,CBF,C_AnimeFan,24,4,1001,8330|26842|8628|697|4956|105338|33679|1430|118266|91688,0.0,0.0,0.0,0.0,1,3,1.0,0
1000144,NonLocal_Hybrid,C_AnimeFan,24,4,1001,1203|1193|26756|318|2959|143990|1704|58559|2329|112552,0.0,0.0,0.0,0.0,1,3,1.0,0
1000144,Localized_Hybrid,C_AnimeFan,24,4,1001,1203|318|70286|1193|26756|2959|50|143990|858|1704,0.0,0.0,0.0,0.0,1,4,1.0,0
1000146,CF,C_AnimeFan,27,5,1000,318|1203|858|50|527|1193|593|2324|1221|79132,0.0,0.0,0.0,0.1,2,7,0.9,0
1000146,CBF,C_AnimeFan,27,5,1000,8196|159781|6193|104542|2215|49347|155894|127296|31049|6551,0.0,0.0,0.0,0.0,1,3,1.0,0
1000146,NonLocal_Hybrid,C_AnimeFan,27,5,1000,148626|45642|1203|128912|31374|72624|3462|114028|3306|1236,0.0,0.0,0.0,0.0,1,3,1.0,0
1000146,Localized_Hybrid,C_AnimeFan,27,5,1000,1203|318|50|70286|1193|148626|45642|128912|31374|72624,0.0,0.0,0.0,0.0,1,6,1.0,0
1000148,CF,C_AnimeFan,18,4,1002,318|1203|858|50|527|1193|593|2324|1221|79132,0.0,0.0,0.0,0.1,2,7,0.9,0
1000148,CBF,C_AnimeFan,18,4,1002,5208|149011|168274|2789|66310|152334|99182|142727|140840|137096,0.0,0.0,0.0,0.0,1,6,1.0,0
1000148,NonLocal_Hybrid,C_AnimeFan,18,4,1002,1219|1203|140174|1258|50|2762|48780|168250|58559|593,0.0,0.0,0.0,0.0,1,10,1.0,0
1000148,Localized_Hybrid,C_AnimeFan,18,4,1002,1203|50|318|1219|1193|70286|593|2762|58559|140174,0.0,0.0,0.0,0.0,1,9,1.0,0
1000149,CF,C_AnimeFan,22,5,1004,318|1203|858|50|527|1193|26756|593|2324|1221,0.0,0.0,0.0,0.1,2,6,0.9,0
1000149,CBF,C_AnimeFan,22,5,1004,135168|30723|137226|26634|137228|32779|26641|2069|30742|2071,0.0,0.0,0.0,0.0,1,1,1.0,0
1000149,NonLocal_Hybrid,C_AnimeFan,22,5,1004,1203|1193|26756|2959|1704|135166|34482|2329|112552|2858,0.0,0.0,0.0,0.0,1,1,1.0,0
1000149,Localized_Hybrid,C_AnimeFan,22,5,1004,1203|1193|26756|2959|318|1704|135166|34482|2329|112552,0.0,0.0,0.0,0.0,1,2,1.0,0
1000150,CF,D_Localist,25,5,997,318|1203|858|50|527|1193|593|2324|1221|79132,0.0,0.0,0.0,0.1,2,7,0.9,0
1000150,CBF,D_Localist,25,5,997,8330|26842|8628|697|4956|105338|33679|1430|118266|91688,0.0,0.0,0.0,0.0,1,3,1.0,0
1000150,NonLocal_Hybrid,D_Localist,25,5,997,1203|1193|678|2959|50|1704|140174|58559|26167|97984,0.0,0.0,0.0,0.0,1,5,1.0,0
1000150,Localized_Hybrid,D_Localist,25,5,997,1203|1193|2959|1704|2329|112552|2858|1246|64614|166643,0.0,0.0,0.0,0.0,1,1,1.0,0
1000151,CF,D_Localist,29,6,1002,318|1203|858|50|527|1193|593|2324|1221|79132,0.0,0.0,0.0,0.1,2,7,0.9,0
1000151,CBF,D_Localist,29,6,1002,110593|92165|6150|77831|83976|165895|155659|73744|155665|100370,0.0,0.0,0.0,0.0,1,2,1.0,0
1000151,NonLocal_Hybrid,D_Localist,29,6,1002,1203|318|1193|164260|78921|6650|148626|2959|25881|78646,0.0,0.0,0.0,0.0,1,4,1.0,0
1000151,Localized_Hybrid,D_Localist,29,6,1002,1203|1193|2959|1704|2329|112552|2858|1246|64614|166643,0.0,0.0,0.0,0.0,1,1,1.0,0
1000152,CF,D_Localist,26,6,999,318|1203|858|50|164041|527|1193|593|2324|1221,0.0,0.0,0.0,0.1,2,7,0.9,0
1000152,CBF,D_Localist,26,6,999,8196|159781|6193|104542|2215|49347|155894|127296|31049|6551,0.0,0.0,0.0,0.0,1,3,1.0,0
1000152,NonLocal_Hybrid,D_Localist,26,6,999,1203|164041|1193|2959|678|1704|2329|112552|140174|2858,0.0,0.0,0.0,0.0,1,2,1.0,0
1000152,Localized_Hybrid,D_Localist,26,6,999,1203|1193|2959|1704|2329|112552|2858|1246|64614|166643,0.0,0.0,0.0,0.0,1,1,1.0,0
1000153,CF,D_Localist,26,7,1005,318|1203|858|50|527|1193|593|2324|1221|79132,0.0,0.0,0.0,0.1,2,7,0.9,0
1000153,CBF,D_Localist,26,7,1005,8194|151557|153606|137226|145418|137228|141329|147495|8236|73772,0.0,0.0,0.0,0.0,1,1,1.0,0
1000153,NonLocal_Hybrid,D_Localist,26,7,1005,1203|318|1193|858|2959|143990|1704|2329|112552|1221,0.0,0.0,0.0,0.0,1,2,1.0,0
1000153,Localized_Hybrid,D_Localist,26,7,1005,1203|1193|2959|143990|1704|2329|112552|2858|1246|73772,0.0,0.0,0.0,0.0,1,1,1.0,0
1000156,CF,D_Localist,26,5,1001,318|1203|858|50|527|1193|593|2324|1221|79132,0.0,0.0,0.0,0.1,2,7,0.9,0
1000156,CBF,D_Localist,26,5,1001,6228|82119|30977|26915|2438|496|31807|32084|48593|51106,0.0,0.0,0.0,0.0,1,3,1.0,0
1000156,NonLocal_Hybrid,D_Localist,26,5,1001,1203|1193|2959|1704|8232|2329|356|112552|2858|318,0.0,0.0,0.0,0.0,1,3,1.0,0
1000156,Localized_Hybrid,D_Localist,26,5,1001,1203|1193|2959|1704|2329|112552|2858|1246|64614|166643,0.0,0.0,0.0,0.0,1,1,1.0,0
1000157,CF,D_Localist,19,4,999,318|1203|858|50|527|1193|593|2324|1221|79132,0.0,0.0,0.0,0.1,2,7,0.9,0
1000157,CBF,D_Localist,19,4,999,6308|156276|144606|6003|172197|4764|129354|33421|88752|66268,0.0,0.0,0.0,0.0,1,5,1.0,0
1000157,NonLocal_Hybrid,D_Localist,19,4,999,318|50|858|1203|593|1234|1221|58559|1193|8232,0.0,0.0,0.0,0.0,1,7,1.0,0
1000157,Localized_Hybrid,D_Localist,19,4,999,1203|1193|2959|1704|2329|112552|2858|1246|64614|166643,0.0,0.0,0.0,0.0,1,1,1.0,0
1000160,CF,D_Localist,27,5,1003,318|1203|858|50|527|1193|593|2324|1221|79132,0.0,0.0,0.0,0.1,2,7,0.9,0
1000160,CBF,D_Localist,27,5,1003,90211|133239|73872|102596|8464|43391|129705|95218|83773|110447,0.0,0.0,0.0,0.0,1,4,1.0,0
1000160,NonLocal_Hybrid,D_Localist,27,5,1003,1203|1193|95218|2959|116136|1704|2329|112552|112473|2858,0.0,0.0,0.0,0.0,1,2,1.0,0
1000160,Localized_Hybrid,D_Localist,27,5,1003,1203|1193|2959|116136|1704|2329|112552|112473|2858|1246,0.0,0.0,0.0,0.0,1,1,1.0,0
1000161,CF,D_Localist,30,8,1003,318|1203|858|50|527|1193|593|2324|1221|79132,0.0,0.0,0.0,0.1,2,7,0.9,0
1000161,CBF,D_Localist,30,8,1003,92165|6150|77831|165895|83976|155659|73744|155665|100370|4119,0.0,0.0,0.0,0.0,1,2,1.0,0
1000161,NonLocal_Hybrid,D_Localist,30,8,1003,1203|1193|2959|1704|164260|78921|2329|112552|6650|148626,0.0,0.0,0.0,0.0,1,2,1.0,0
1000161,Localized_Hybrid,D_Localist,30,8,1003,1203|1193|2959|1704|2329|112552|2858|1246|64614|166643,0.0,0.0,0.0,0.0,1,1,1.0,0
1000164,CF,D_Localist,18,4,999,318|1203|858|50|527|1193|593|2324|1221|79132,0.0,0.0,0.0,0.1,2,7,0.9,0
1000164,CBF,D_Localist,18,4,999,110593|116752|73744|4119|75816|47148|106549|135222|170048|69699,0.0,0.0,0.0,0.0,1,2,1.0,0
1000164,NonLocal_Hybrid,D_Localist,18,4,999,78921|6650|148626|45642|25881|128912|72624|2618|26113|3306,0.0,0.0,0.0,0.0,1,2,1.0,0
1000164,Localized_Hybrid,D_Localist,18,4,999,1203|1193|2959|1704|2329|112552|2858|1246|64614|166643,0.0,0.0,0.0,0.0,1,1,1.0,0
1000165,CF,D_Localist,23,3,998,318|1203|858|50|122282|527|1193|593|2324|1221,0.0,0.0,0.0,0.1,2,6,0.9,0
1000165,CBF,D_Localist,23,3,998,106542|57453|27232|6931|27658|6228|82119|30977|26915|2438,0.0,0.0,0.0,0.0,1,6,1.0,0
1000165,NonLocal_Hybrid,D_Localist,23,3,998,1203|122282|1193|2959|1704|2329|112552|356|2858|930,0.0,0.0,0.0,0.0,1,3,1.0,0
1000165,Localized_Hybrid,D_Localist,23,3,998,1203|122282|1193|2959|1704|2329|112552|2858|1246|3090,0.0,0.0,0.0,0.0,1,1,1.0,0
1000166,CF,D_Localist,28,4,998,318|1203|858|50|527|1193|593|2324|1221|79132,0.0,0.0,0.0,0.1,2,7,0.9,0
1000166,CBF,D_Localist,28,4,998,6228|82119|30977|26915|2438|496|31807|32084|48593|51106,0.0,0.0,0.0,0.0,1,3,1.0,0
1000166,NonLocal_Hybrid,D_Localist,28,4,998,1203|1193|2959|1704|50|8232|930|356|318|2329,0.0,0.0,0.0,0.0,1,5,1.0,0
1000166,Localized_Hybrid,D_Localist,28,4,998,1203|1193|2959|1704|2329|112552|2858|1246|64614|166643,0.0,0.0,0.0,0.0,1,1,1.0,0
1000167,CF,D_Localist,26,4,1001,318|1203|858|50|527|1193|593|2324|1221|79132,0.0,0.0,0.0,0.1,2,7,0.9,0
1000167,CBF,D_Localist,26,4,1001,172197|4764|106542|57453|27232|6931|8330|26842|8628|697,0.0,0.0,0.0,0.0,1,5,1.0,0
1000167,NonLocal_Hybrid,D_Localist,26,4,1001,1203|318|50|1193|58559|593|2959|858|57453|1704,0.0,0.0,0.0,0.0,1,6,1.0,0
1000167,Localized_Hybrid,D_Localist,26,4,1001,1203|1193|2959|1704|2329|112552|2858|1246|64614|166643,0.0,0.0,0.0,0.0,1,1,1.0,0
1000168,CF,D_Localist,30,5,1002,318|1203|858|50|527|1193|593|2324|1221|79132,0.0,0.0,0.0,0.1,2,7,0.9,0
1000168,CBF,D_Localist,30,5,1002,110593|104451|6150|155659|116752|155665|155671|4119|104491|8240,0.0,0.0,0.0,0.0,1,2,1.0,0
1000168,NonLocal_Hybrid,D_Localist,30,5,1002,1203|1193|2959|1704|148626|45642|2329|112552|25881|31374,0.0,0.0,0.0,0.0,1,2,1.0,0
1000168,Localized_Hybrid,D_Localist,30,5,1002,1203|1193|2959|1704|2329|112552|2858|1246|64614|166643,0.0,0.0,0.0,0.0,1,1,1.0,0
1000169,CF,D_Localist,26,5,1000,318|1203|858|50|527|1193|593|2324|1221|79132,0.0,0.0,0.0,0.1,2,7,0.9,0
1000169,CBF,D_Localist,26,5,1000,5208|149011|8196|159781|6193|104542|2215|49347|155894|127296,0.0,0.0,0.0,0.0,1,4,1.0,0
1000169,NonLocal_Hybrid,D_Localist,26,5,1000,1203|1193|2959|1704|148626|31374|2329|112552|318|2858,0.0,0.0,0.0,0.0,1,3,1.0,0
1000169,Localized_Hybrid,D_Localist,26,5,1000,1203|1193|2959|1704|2329|112552|2858|1246|64614|166643,0.0,0.0,0.0,0.0,1,1,1.0,0
1000171,CF,D_Localist,24,4,999,318|1203|858|50|527|1193|593|2324|1221|79132,0.0,0.0,0.0,0.1,2,7,0.9,0
1000171,CBF,D_Localist,24,4,999,104451|92165|77831|83976|73744|100370|2073|75816|104491|135222,0.0,0.0,0.0,0.0,1,2,1.0,0
1000171,NonLocal_Hybrid,D_Localist,24,4,999,164260|78921|1203|148626|25881|78646|128912|2618|26113|3306,0.0,0.0,0.0,0.0,1,3,1.0,0
1000171,Localized_Hybrid,D_Localist,24,4,999,1203|1193|2959|1704|2329|112552|2858|1246|64614|166643,0.0,0.0,0.0,0.0,1,1,1.0,0
1000172,CF,D_Localist,27,5,998,318|1203|858|50|527|1193|593|2324|1221|79132,0.0,0.0,0.0,0.1,2,7,0.9,0
1000172,CBF,D_Localist,27,5,998,27658|5208|149011|136946|71732|4633|60044|8967|5075|132153,0.0,0.0,0.0,0.0,1,7,1.0,0
1000172,NonLocal_Hybrid,D_Localist,27,5,998,1203|1193|2959|1704|78921|6650|148626|2329|112552|78646,0.0,0.0,0.0,0.0,1,3,1.0,0
1000172,Localized_Hybrid,D_Localist,27,5,998,1203|1193|2959|1704|2329|112552|2858|1246|64614|166643,0.0,0.0,0.0,0.0,1,1,1.0,0
1000173,CF,D_Localist,25,6,1003,318|1203|858|50|527|1193|26756|593|2324|1221,0.0,0.0,0.0,0.1,2,6,0.9,0
1000173,CBF,D_Localist,25,6,1003,135168|8194|30723|129032|26634|32779|137228|137226|141329|26641,0.0,0.0,0.0,0.0,1,1,1.0,0
1000173,NonLocal_Hybrid,D_Localist,25,6,1003,1203|1193|26756|2959|143990|318|1704|135166|2329|112552,0.0,0.0,0.0,0.0,1,2,1.0,0
1000173,Localized_Hybrid,D_Localist,25,6,1003,1203|1193|26756|2959|143990|1704|135166|2329|112552|2858,0.0,0.0,0.0,0.0,1,1,1.0,0
1000175,CF,D_Localist,19,2,1000,318|1203|858|50|527|1193|593|2324|1221|79132,0.0,0.0,0.0,0.1,2,7,0.9,0
1000175,CBF,D_Localist,19,2,1000,92165|73744|116752|100370|4119|149552|135222|30781|26691|69699,0.0,0.0,0.0,0.0,1,2,1.0,0
