Track,Lambda,UserId,Archetype,Precision@10,Precision@10_Ceiling,Recall@10,HR@10,MRR@10,NDCG@10,Language_Diversity,Genre_Diversity,Filter_Bubble_Score,Preference_Escape@10
synthetic,0.2,900205,bollywood,0.0,0.5,0.0,0.0,0.0,0.0,1,8,1.0,0.0
synthetic,0.3,900205,bollywood,0.0,0.5,0.0,0.0,0.0,0.0,1,8,1.0,0.0
synthetic,0.4,900205,bollywood,0.0,0.5,0.0,0.0,0.0,0.0,2,10,1.0,0.0
synthetic,0.5,900205,bollywood,0.0,0.5,0.0,0.0,0.0,0.0,2,10,1.0,0.0
synthetic,0.0,900206,hollywood,0.0,0.1,0.0,0.0,0.0,0.0,2,6,0.9,0.1
synthetic,0.05,900206,hollywood,0.0,0.1,0.0,0.0,0.0,0.0,2,6,0.9,0.1
synthetic,0.1,900206,hollywood,0.0,0.1,0.0,0.0,0.0,0.0,2,6,0.9,0.1
synthetic,0.15,900206,hollywood,0.0,0.1,0.0,0.0,0.0,0.0,1,6,1.0,0.0
synthetic,0.2,900206,hollywood,0.0,0.1,0.0,0.0,0.0,0.0,1,6,1.0,0.0
synthetic,0.3,900206,hollywood,0.0,0.1,0.0,0.0,0.0,0.0,1,6,1.0,0.0
synthetic,0.4,900206,hollywood,0.0,0.1,0.0,0.0,0.0,0.0,1,6,1.0,0.0
synthetic,0.5,900206,hollywood,0.0,0.1,0.0,0.0,0.0,0.0,1,6,1.0,0.0
synthetic,0.0,900207,bollywood,0.0,0.4,0.0,0.0,0.0,0.0,4,10,0.6,0.4
synthetic,0.05,900207,bollywood,0.0,0.4,0.0,0.0,0.0,0.0,4,10,0.7,0.3
synthetic,0.1,900207,bollywood,0.0,0.4,0.0,0.0,0.0,0.0,3,8,0.8,0.2
synthetic,0.15,900207,bollywood,0.0,0.4,0.0,0.0,0.0,0.0,2,11,0.9,0.1
synthetic,0.2,900207,bollywood,0.0,0.4,0.0,0.0,0.0,0.0,2,11,1.0,0.0
synthetic,0.3,900207,bollywood,0.0,0.4,0.0,0.0,0.0,0.0,2,12,1.0,0.0
synthetic,0.4,900207,bollywood,0.0,0.4,0.0,0.0,0.0,0.0,2,10,1.0,0.0
synthetic,0.5,900207,bollywood,0.0,0.4,0.0,0.0,0.0,0.0,2,10,1.0,0.0
synthetic,0.0,900208,mixed,0.2,0.5,0.4,1.0,0.25,0.2482,3,11,0.8,0.2
synthetic,0.05,900208,mixed,0.2,0.5,0.4,1.0,0.3333,0.2717,2,10,0.9,0.1
synthetic,0.1,900208,mixed,0.2,0.5,0.4,1.0,0.3333,0.2766,2,10,0.9,0.1
synthetic,0.15,900208,mixed,0.2,0.5,0.4,1.0,0.3333,0.2766,1,10,1.0,0.0
synthetic,0.2,900208,mixed,0.2,0.5,0.4,1.0,0.3333,0.2766,1,10,1.0,0.0
synthetic,0.3,900208,mixed,0.2,0.5,0.4,1.0,0.3333,0.2766,1,10,1.0,0.0
synthetic,0.4,900208,mixed,0.2,0.5,0.4,1.0,0.3333,0.2766,1,10,1.0,0.0
synthetic,0.5,900208,mixed,0.2,0.5,0.4,1.0,0.3333,0.2766,1,10,1.0,0.0
synthetic,0.0,900209,hollywood,0.0,0.4,0.0,0.0,0.0,0.0,1,10,1.0,0.0
synthetic,0.05,900209,hollywood,0.0,0.4,0.0,0.0,0.0,0.0,1,10,1.0,0.0
synthetic,0.1,900209,hollywood,0.0,0.4,0.0,0.0,0.0,0.0,1,10,1.0,0.0
synthetic,0.15,900209,hollywood,0.0,0.4,0.0,0.0,0.0,0.0,1,10,1.0,0.0
synthetic,0.2,900209,hollywood,0.0,0.4,0.0,0.0,0.0,0.0,1,10,1.0,0.0
synthetic,0.3,900209,hollywood,0.0,0.4,0.0,0.0,0.0,0.0,1,10,1.0,0.0
synthetic,0.4,900209,hollywood,0.0,0.4,0.0,0.0,0.0,0.0,1,10,1.0,0.0
synthetic,0.5,900209,hollywood,0.0,0.4,0.0,0.0,0.0,0.0,1,10,1.0,0.0
synthetic,0.0,900210,hollywood,0.0,0.1,0.0,0.0,0.0,0.0,1,10,1.0,0.0
synthetic,0.05,900210,hollywood,0.0,0.1,0.0,0.0,0.0,0.0,1,10,1.0,0.0
synthetic,0.1,900210,hollywood,0.0,0.1,0.0,0.0,0.0,0.0,1,10,1.0,0.0
synthetic,0.15,900210,hollywood,0.0,0.1,0.0,0.0,0.0,0.0,1,10,1.0,0.0
synthetic,0.2,900210,hollywood,0.0,0.1,0.0,0.0,0.0,0.0,1,10,1.0,0.0
synthetic,0.3,900210,hollywood,0.0,0.1,0.0,0.0,0.0,0.0,1,10,1.0,0.0
synthetic,0.4,900210,hollywood,0.0,0.1,0.0,0.0,0.0,0.0,1,10,1.0,0.0
synthetic,0.5,900210,hollywood,0.0,0.1,0.0,0.0,0.0,0.0,1,10,1.0,0.0
synthetic,0.0,900211,korean,0.1,0.4,0.25,1.0,1.0,0.3904,3,9,0.9,0.1
synthetic,0.05,900211,korean,0.1,0.4,0.25,1.0,1.0,0.3904,3,9,0.9,0.1
synthetic,0.1,900211,korean,0.1,0.4,0.25,1.0,1.0,0.3904,2,8,1.0,0.0
synthetic,0.15,900211,korean,0.1,0.4,0.25,1.0,1.0,0.3904,2,8,1.0,0.0
synthetic,0.2,900211,korean,0.1,0.4,0.25,1.0,1.0,0.3904,2,8,1.0,0.0
synthetic,0.3,900211,korean,0.1,0.4,0.25,1.0,1.0,0.3904,2,8,1.0,0.0
synthetic,0.4,900211,korean,0.1,0.4,0.25,1.0,1.0,0.3904,2,9,1.0,0.0
synthetic,0.5,900211,korean,0.1,0.4,0.25,1.0,1.0,0.3904,1,6,1.0,0.0
synthetic,0.0,900212,anime,0.1,0.4,0.25,1.0,1.0,0.3904,4,12,0.8,0.2
synthetic,0.05,900212,anime,0.1,0.4,0.25,1.0,1.0,0.3904,4,11,0.8,0.2
synthetic,0.1,900212,anime,0.2,0.4,0.5,1.0,1.0,0.5032,3,11,0.9,0.1
synthetic,0.15,900212,anime,0.2,0.4,0.5,1.0,1.0,0.5032,3,11,0.9,0.1
synthetic,0.2,900212,anime,0.3,0.4,0.75,1.0,1.0,0.6207,2,11,1.0,0.0
synthetic,0.3,900212,anime,0.3,0.4,0.75,1.0,1.0,0.6207,2,11,1.0,0.0
synthetic,0.4,900212,anime,0.2,0.4,0.5,1.0,0.3333,0.3127,2,11,1.0,0.0
synthetic,0.5,900212,anime,0.2,0.4,0.5,1.0,0.2,0.2811,2,12,1.0,0.0
synthetic,0.0,900213,hollywood,0.2,0.4,0.5,1.0,0.3333,0.3183,2,10,0.9,0.1
synthetic,0.05,900213,hollywood,0.2,0.4,0.5,1.0,0.3333,0.3183,1,10,1.0,0.0
synthetic,0.1,900213,hollywood,0.2,0.4,0.5,1.0,0.3333,0.3127,1,10,1.0,0.0
synthetic,0.15,900213,hollywood,0.2,0.4,0.5,1.0,0.3333,0.3127,1,10,1.0,0.0
synthetic,0.2,900213,hollywood,0.2,0.4,0.5,1.0,0.3333,0.3127,1,10,1.0,0.0
synthetic,0.3,900213,hollywood,0.2,0.4,0.5,1.0,0.3333,0.3127,1,10,1.0,0.0
synthetic,0.4,900213,hollywood,0.2,0.4,0.5,1.0,0.3333,0.3127,1,10,1.0,0.0
synthetic,0.5,900213,hollywood,0.2,0.4,0.5,1.0,0.3333,0.3127,1,10,1.0,0.0
synthetic,0.0,900214,hollywood,0.0,0.8,0.0,0.0,0.0,0.0,1,10,0.9,0.1
synthetic,0.05,900214,hollywood,0.0,0.8,0.0,0.0,0.0,0.0,1,10,0.9,0.1
synthetic,0.1,900214,hollywood,0.0,0.8,0.0,0.0,0.0,0.0,1,8,1.0,0.0
synthetic,0.15,900214,hollywood,0.0,0.8,0.0,0.0,0.0,0.0,1,7,1.0,0.0
synthetic,0.2,900214,hollywood,0.0,0.8,0.0,0.0,0.0,0.0,1,7,1.0,0.0
synthetic,0.3,900214,hollywood,0.0,0.8,0.0,0.0,0.0,0.0,1,7,1.0,0.0
synthetic,0.4,900214,hollywood,0.0,0.8,0.0,0.0,0.0,0.0,1,7,1.0,0.0
synthetic,0.5,900214,hollywood,0.0,0.8,0.0,0.0,0.0,0.0,1,7,1.0,0.0
synthetic,0.0,900215,hollywood,0.1,0.6,0.1667,1.0,0.1111,0.0911,1,7,1.0,0.0
synthetic,0.05,900215,hollywood,0.1,0.6,0.1667,1.0,0.1111,0.0911,1,7,1.0,0.0
synthetic,0.1,900215,hollywood,0.1,0.6,0.1667,1.0,0.1111,0.0911,1,7,1.0,0.0
synthetic,0.15,900215,hollywood,0.1,0.6,0.1667,1.0,0.1111,0.0911,1,7,1.0,0.0
synthetic,0.2,900215,hollywood,0.1,0.6,0.1667,1.0,0.1111,0.0911,1,7,1.0,0.0
synthetic,0.3,900215,hollywood,0.1,0.6,0.1667,1.0,0.1111,0.0911,1,7,1.0,0.0
synthetic,0.4,900215,hollywood,0.1,0.6,0.1667,1.0,0.1111,0.0911,1,7,1.0,0.0
synthetic,0.5,900215,hollywood,0.1,0.6,0.1667,1.0,0.1111,0.0911,1,7,1.0,0.0
synthetic,0.0,900216,anime,0.2,0.3,0.6667,1.0,0.5,0.4317,2,10,1.0,0.0
synthetic,0.05,900216,anime,0.2,0.3,0.6667,1.0,0.5,0.4317,2,10,1.0,0.0
synthetic,0.1,900216,anime,0.2,0.3,0.6667,1.0,0.5,0.4317,2,10,1.0,0.0
synthetic,0.15,900216,anime,0.3,0.3,1.0,1.0,0.5,0.573,2,9,1.0,0.0
synthetic,0.2,900216,anime,0.3,0.3,1.0,1.0,0.5,0.573,2,9,1.0,0.0
synthetic,0.3,900216,anime,0.2,0.3,0.6667,1.0,0.5,0.4317,2,9,1.0,0.0
synthetic,0.4,900216,anime,0.2,0.3,0.6667,1.0,1.0,0.6049,2,9,1.0,0.0
synthetic,0.5,900216,anime,0.1,0.3,0.3333,1.0,1.0,0.4693,2,10,1.0,0.0
synthetic,0.0,900217,hollywood,0.1,0.5,0.2,1.0,0.5,0.214,5,6,0.6,0.4
synthetic,0.05,900217,hollywood,0.1,0.5,0.2,1.0,0.5,0.214,2,7,0.9,0.1
synthetic,0.1,900217,hollywood,0.1,0.5,0.2,1.0,0.5,0.214,2,7,0.9,0.1
synthetic,0.15,900217,hollywood,0.1,0.5,0.2,1.0,0.5,0.214,1,8,1.0,0.0
synthetic,0.2,900217,hollywood,0.1,0.5,0.2,1.0,0.5,0.214,1,8,1.0,0.0
synthetic,0.3,900217,hollywood,0.1,0.5,0.2,1.0,0.5,0.214,1,8,1.0,0.0
synthetic,0.4,900217,hollywood,0.1,0.5,0.2,1.0,0.5,0.214,1,8,1.0,0.0
synthetic,0.5,900217,hollywood,0.1,0.5,0.2,1.0,0.3333,0.1696,1,7,1.0,0.0
synthetic,0.0,900218,hollywood,0.0,0.3,0.0,0.0,0.0,0.0,1,8,1.0,0.0
synthetic,0.05,900218,hollywood,0.0,0.3,0.0,0.0,0.0,0.0,1,8,1.0,0.0
synthetic,0.1,900218,hollywood,0.0,0.3,0.0,0.0,0.0,0.0,1,8,1.0,0.0
synthetic,0.15,900218,hollywood,0.0,0.3,0.0,0.0,0.0,0.0,1,8,1.0,0.0
synthetic,0.2,900218,hollywood,0.0,0.3,0.0,0.0,0.0,0.0,1,8,1.0,0.0
synthetic,0.3,900218,hollywood,0.0,0.3,0.0,0.0,0.0,0.0,1,8,1.0,0.0
synthetic,0.4,900218,hollywood,0.0,0.3,0.0,0.0,0.0,0.0,1,8,1.0,0.0
synthetic,0.5,900218,hollywood,0.0,0.3,0.0,0.0,0.0,0.0,1,8,1.0,0.0
synthetic,0.0,900219,bollywood,0.0,0.9,0.0,0.0,0.0,0.0,4,13,0.5,0.5
synthetic,0.05,900219,bollywood,0.0,0.9,0.0,0.0,0.0,0.0,4,13,0.6,0.4
synthetic,0.1,900219,bollywood,0.0,0.9,0.0,0.0,0.0,0.0,3,13,0.8,0.2
synthetic,0.15,900219,bollywood,0.0,0.9,0.0,0.0,0.0,0.0,2,12,0.9,0.1
synthetic,0.2,900219,bollywood,0.0,0.9,0.0,0.0,0.0,0.0,2,12,0.9,0.1
synthetic,0.3,900219,bollywood,0.0,0.9,0.0,0.0,0.0,0.0,2,13,1.0,0.0
synthetic,0.4,900219,bollywood,0.1,0.9,0.1111,1.0,0.1667,0.0837,2,12,1.0,0.0
synthetic,0.5,900219,bollywood,0.1,0.9,0.1111,1.0,0.3333,0.1175,2,12,1.0,0.0
synthetic,0.0,900220,hollywood,0.0,0.5,0.0,0.0,0.0,0.0,5,10,0.5,0.5
synthetic,0.05,900220,hollywood,0.0,0.5,0.0,0.0,0.0,0.0,5,10,0.5,0.5
synthetic,0.1,900220,hollywood,0.0,0.5,0.0,0.0,0.0,0.0,3,10,0.7,0.3
synthetic,0.15,900220,hollywood,0.0,0.5,0.0,0.0,0.0,0.0,1,6,1.0,0.0
synthetic,0.2,900220,hollywood,0.0,0.5,0.0,0.0,0.0,0.0,1,6,1.0,0.0
synthetic,0.3,900220,hollywood,0.0,0.5,0.0,0.0,0.0,0.0,1,5,1.0,0.0
synthetic,0.4,900220,hollywood,0.0,0.5,0.0,0.0,0.0,0.0,1,5,1.0,0.0
synthetic,0.5,900220,hollywood,0.0,0.5,0.0,0.0,0.0,0.0,1,5,1.0,0.0
synthetic,0.0,900221,hollywood,0.0,0.7,0.0,0.0,0.0,0.0,1,10,1.0,0.0
synthetic,0.05,900221,hollywood,0.0,0.7,0.0,0.0,0.0,0.0,1,10,1.0,0.0
synthetic,0.1,900221,hollywood,0.0,0.7,0.0,0.0,0.0,0.0,1,10,1.0,0.0
synthetic,0.15,900221,hollywood,0.0,0.7,0.0,0.0,0.0,0.0,1,10,1.0,0.0
synthetic,0.2,900221,hollywood,0.0,0.7,0.0,0.0,0.0,0.0,1,10,1.0,0.0
synthetic,0.3,900221,hollywood,0.0,0.7,0.0,0.0,0.0,0.0,1,10,1.0,0.0
synthetic,0.4,900221,hollywood,0.0,0.7,0.0,0.0,0.0,0.0,1,10,1.0,0.0
synthetic,0.5,900221,hollywood,0.0,0.7,0.0,0.0,0.0,0.0,1,10,1.0,0.0
synthetic,0.0,900222,hollywood,0.0,0.3,0.0,0.0,0.0,0.0,2,10,0.9,0.1
synthetic,0.05,900222,hollywood,0.0,0.3,0.0,0.0,0.0,0.0,2,10,0.9,0.1
synthetic,0.1,900222,hollywood,0.0,0.3,0.0,0.0,0.0,0.0,2,10,0.9,0.1
synthetic,0.15,900222,hollywood,0.0,0.3,0.0,0.0,0.0,0.0,1,9,1.0,0.0
synthetic,0.2,900222,hollywood,0.0,0.3,0.0,0.0,0.0,0.0,1,9,1.0,0.0
synthetic,0.3,900222,hollywood,0.0,0.3,0.0,0.0,0.0,0.0,1,9,1.0,0.0
synthetic,0.4,900222,hollywood,0.0,0.3,0.0,0.0,0.0,0.0,1,9,1.0,0.0
synthetic,0.5,900222,hollywood,0.0,0.3,0.0,0.0,0.0,0.0,1,7,1.0,0.0
synthetic,0.0,900223,bollywood,0.1,0.4,0.25,1.0,0.5,0.2463,2,12,0.9,0.1
synthetic,0.05,900223,bollywood,0.1,0.4,0.25,1.0,0.5,0.2463,1,13,1.0,0.0
synthetic,0.1,900223,bollywood,0.1,0.4,0.25,1.0,0.5,0.2463,1,13,1.0,0.0
synthetic,0.15,900223,bollywood,0.1,0.4,0.25,1.0,0.5,0.2463,1,13,1.0,0.0
synthetic,0.2,900223,bollywood,0.1,0.4,0.25,1.0,0.5,0.2463,1,13,1.0,0.0
synthetic,0.3,900223,bollywood,0.1,0.4,0.25,1.0,0.5,0.2463,1,13,1.0,0.0
synthetic,0.4,900223,bollywood,0.2,0.4,0.5,1.0,0.5,0.3591,2,12,1.0,0.0
synthetic,0.5,900223,bollywood,0.2,0.4,0.5,1.0,0.5,0.4415,2,12,1.0,0.0
synthetic,0.0,900224,mixed,0.0,0.4,0.0,0.0,0.0,0.0,5,6,0.6,0.4
synthetic,0.05,900224,mixed,0.0,0.4,0.0,0.0,0.0,0.0,3,5,0.8,0.2
synthetic,0.1,900224,mixed,0.0,0.4,0.0,0.0,0.0,0.0,1,7,1.0,0.0
synthetic,0.15,900224,mixed,0.0,0.4,0.0,0.0,0.0,0.0,1,7,1.0,0.0
synthetic,0.2,900224,mixed,0.0,0.4,0.0,0.0,0.0,0.0,1,7,1.0,0.0
synthetic,0.3,900224,mixed,0.0,0.4,0.0,0.0,0.0,0.0,1,7,1.0,0.0
synthetic,0.4,900224,mixed,0.0,0.4,0.0,0.0,0.0,0.0,1,7,1.0,0.0
synthetic,0.5,900224,mixed,0.0,0.4,0.0,0.0,0.0,0.0,1,7,1.0,0.0
synthetic,0.0,900225,korean,0.0,0.6,0.0,0.0,0.0,0.0,4,11,0.7,0.3
synthetic,0.05,900225,korean,0.0,0.6,0.0,0.0,0.0,0.0,4,11,0.7,0.3
synthetic,0.1,900225,korean,0.0,0.6,0.0,0.0,0.0,0.0,3,11,0.9,0.1
synthetic,0.15,900225,korean,0.0,0.6,0.0,0.0,0.0,0.0,3,12,0.9,0.1
synthetic,0.2,900225,korean,0.0,0.6,0.0,0.0,0.0,0.0,3,12,0.9,0.1
synthetic,0.3,900225,korean,0.0,0.6,0.0,0.0,0.0,0.0,3,13,1.0,0.0
synthetic,0.4,900225,korean,0.0,0.6,0.0,0.0,0.0,0.0,2,14,1.0,0.0
synthetic,0.5,900225,korean,0.0,0.6,0.0,0.0,0.0,0.0,2,14,1.0,0.0
synthetic,0.0,900226,anime,0.0,0.5,0.0,0.0,0.0,0.0,3,8,0.8,0.2
synthetic,0.05,900226,anime,0.0,0.5,0.0,0.0,0.0,0.0,3,8,0.9,0.1
synthetic,0.1,900226,anime,0.0,0.5,0.0,0.0,0.0,0.0,3,9,0.9,0.1
synthetic,0.15,900226,anime,0.0,0.5,0.0,0.0,0.0,0.0,2,9,1.0,0.0
synthetic,0.2,900226,anime,0.0,0.5,0.0,0.0,0.0,0.0,2,9,1.0,0.0
synthetic,0.3,900226,anime,0.1,0.5,0.2,1.0,0.1111,0.1021,1,9,1.0,0.0
synthetic,0.4,900226,anime,0.1,0.5,0.2,1.0,0.2,0.1312,1,9,1.0,0.0
synthetic,0.5,900226,anime,0.1,0.5,0.2,1.0,0.25,0.1461,1,8,1.0,0.0
synthetic,0.0,900227,hollywood,0.1,0.4,0.25,1.0,0.5,0.2463,2,12,0.8,0.2
synthetic,0.05,900227,hollywood,0.1,0.4,0.25,1.0,0.5,0.2463,2,12,0.8,0.2
synthetic,0.1,900227,hollywood,0.1,0.4,0.25,1.0,0.5,0.2463,2,12,0.9,0.1
synthetic,0.15,900227,hollywood,0.1,0.4,0.25,1.0,0.5,0.2463,2,12,0.9,0.1
synthetic,0.2,900227,hollywood,0.1,0.4,0.25,1.0,0.5,0.2463,1,11,1.0,0.0
synthetic,0.3,900227,hollywood,0.1,0.4,0.25,1.0,0.5,0.2463,1,11,1.0,0.0
synthetic,0.4,900227,hollywood,0.1,0.4,0.25,1.0,0.3333,0.1952,1,11,1.0,0.0
synthetic,0.5,900227,hollywood,0.1,0.4,0.25,1.0,0.25,0.1681,1,11,1.0,0.0
synthetic,0.0,900228,korean,0.2,0.3,0.6667,1.0,0.2,0.3172,4,9,0.7,0.3
synthetic,0.05,900228,korean,0.2,0.3,0.6667,1.0,0.2,0.338,2,9,0.9,0.1
synthetic,0.1,900228,korean,0.2,0.3,0.6667,1.0,0.2,0.338,1,9,1.0,0.0
synthetic,0.15,900228,korean,0.2,0.3,0.6667,1.0,0.2,0.338,1,9,1.0,0.0
synthetic,0.2,900228,korean,0.2,0.3,0.6667,1.0,0.2,0.338,2,9,1.0,0.0
synthetic,0.3,900228,korean,0.1,0.3,0.3333,1.0,0.1,0.1357,2,10,1.0,0.0
synthetic,0.4,900228,korean,0.0,0.3,0.0,0.0,0.0,0.0,2,10,1.0,0.0
synthetic,0.5,900228,korean,0.0,0.3,0.0,0.0,0.0,0.0,1,9,1.0,0.0
synthetic,0.0,900229,hollywood,0.0,0.4,0.0,0.0,0.0,0.0,3,11,0.8,0.2
synthetic,0.05,900229,hollywood,0.0,0.4,0.0,0.0,0.0,0.0,1,7,1.0,0.0
synthetic,0.1,900229,hollywood,0.0,0.4,0.0,0.0,0.0,0.0,1,7,1.0,0.0
synthetic,0.15,900229,hollywood,0.0,0.4,0.0,0.0,0.0,0.0,1,7,1.0,0.0
synthetic,0.2,900229,hollywood,0.0,0.4,0.0,0.0,0.0,0.0,1,7,1.0,0.0
synthetic,0.3,900229,hollywood,0.0,0.4,0.0,0.0,0.0,0.0,1,7,1.0,0.0
synthetic,0.4,900229,hollywood,0.0,0.4,0.0,0.0,0.0,0.0,1,7,1.0,0.0
synthetic,0.5,900229,hollywood,0.0,0.4,0.0,0.0,0.0,0.0,1,7,1.0,0.0
synthetic,0.0,900230,hollywood,0.1,0.4,0.25,1.0,0.125,0.1232,1,10,0.9,0.1
synthetic,0.05,900230,hollywood,0.0,0.4,0.0,0.0,0.0,0.0,1,10,1.0,0.0
synthetic,0.1,900230,hollywood,0.0,0.4,0.0,0.0,0.0,0.0,1,10,1.0,0.0
synthetic,0.15,900230,hollywood,0.0,0.4,0.0,0.0,0.0,0.0,1,10,1.0,0.0
synthetic,0.2,900230,hollywood,0.0,0.4,0.0,0.0,0.0,0.0,1,10,1.0,0.0
synthetic,0.3,900230,hollywood,0.0,0.4,0.0,0.0,0.0,0.0,1,10,1.0,0.0
synthetic,0.4,900230,hollywood,0.0,0.4,0.0,0.0,0.0,0.0,1,10,1.0,0.0
synthetic,0.5,900230,hollywood,0.0,0.4,0.0,0.0,0.0,0.0,1,10,1.0,0.0
synthetic,0.0,900231,hollywood,0.0,0.7,0.0,0.0,0.0,0.0,2,10,0.9,0.1
synthetic,0.05,900231,hollywood,0.0,0.7,0.0,0.0,0.0,0.0,1,10,1.0,0.0
synthetic,0.1,900231,hollywood,0.0,0.7,0.0,0.0,0.0,0.0,1,10,1.0,0.0
synthetic,0.15,900231,hollywood,0.0,0.7,0.0,0.0,0.0,0.0,1,10,1.0,0.0
synthetic,0.2,900231,hollywood,0.0,0.7,0.0,0.0,0.0,0.0,1,10,1.0,0.0
synthetic,0.3,900231,hollywood,0.0,0.7,0.0,0.0,0.0,0.0,1,10,1.0,0.0
synthetic,0.4,900231,hollywood,0.0,0.7,0.0,0.0,0.0,0.0,1,10,1.0,0.0
synthetic,0.5,900231,hollywood,0.0,0.7,0.0,0.0,0.0,0.0,1,10,1.0,0.0
synthetic,0.0,900232,hollywood,0.0,0.6,0.0,0.0,0.0,0.0,3,11,0.8,0.2
synthetic,0.05,900232,hollywood,0.0,0.6,0.0,0.0,0.0,0.0,3,11,0.8,0.2
synthetic,0.1,900232,hollywood,0.0,0.6,0.0,0.0,0.0,0.0,2,10,0.9,0.1
synthetic,0.15,900232,hollywood,0.0,0.6,0.0,0.0,0.0,0.0,1,9,1.0,0.0
synthetic,0.2,900232,hollywood,0.0,0.6,0.0,0.0,0.0,0.0,1,9,1.0,0.0
synthetic,0.3,900232,hollywood,0.0,0.6,0.0,0.0,0.0,0.0,1,10,1.0,0.0
synthetic,0.4,900232,hollywood,0.0,0.6,0.0,0.0,0.0,0.0,1,10,1.0,0.0
synthetic,0.5,900232,hollywood,0.0,0.6,0.0,0.0,0.0,0.0,1,8,1.0,0.0
synthetic,0.0,900233,anime,0.2,0.7,0.2857,1.0,1.0,0.4123,2,9,1.0,0.0
synthetic,0.05,900233,anime,0.2,0.7,0.2857,1.0,1.0,0.4123,2,9,1.0,0.0
synthetic,0.1,900233,anime,0.2,0.7,0.2857,1.0,1.0,0.4123,1,10,1.0,0.0
synthetic,0.15,900233,anime,0.2,0.7,0.2857,1.0,1.0,0.4123,1,10,1.0,0.0
synthetic,0.2,900233,anime,0.2,0.7,0.2857,1.0,1.0,0.4123,1,10,1.0,0.0
synthetic,0.3,900233,anime,0.2,0.7,0.2857,1.0,1.0,0.4123,1,10,1.0,0.0
synthetic,0.4,900233,anime,0.3,0.7,0.4286,1.0,1.0,0.4727,1,10,1.0,0.0
synthetic,0.5,900233,anime,0.3,0.7,0.4286,1.0,1.0,0.4951,1,10,1.0,0.0
synthetic,0.0,900234,bollywood,0.0,0.4,0.0,0.0,0.0,0.0,1,10,1.0,0.0
synthetic,0.05,900234,bollywood,0.0,0.4,0.0,0.0,0.0,0.0,1,10,1.0,0.0
synthetic,0.1,900234,bollywood,0.0,0.4,0.0,0.0,0.0,0.0,1,10,1.0,0.0
synthetic,0.15,900234,bollywood,0.0,0.4,0.0,0.0,0.0,0.0,1,10,1.0,0.0
synthetic,0.2,900234,bollywood,0.0,0.4,0.0,0.0,0.0,0.0,1,10,1.0,0.0
synthetic,0.3,900234,bollywood,0.0,0.4,0.0,0.0,0.0,0.0,2,12,1.0,0.0
synthetic,0.4,900234,bollywood,0.0,0.4,0.0,0.0,0.0,0.0,2,12,1.0,0.0
synthetic,0.5,900234,bollywood,0.1,0.4,0.25,1.0,0.2,0.151,2,10,1.0,0.0
synthetic,0.0,900235,hollywood,0.1,0.3,0.3333,1.0,1.0,0.4693,2,8,0.8,0.2
synthetic,0.05,900235,hollywood,0.1,0.3,0.3333,1.0,1.0,0.4693,2,7,0.9,0.1
synthetic,0.1,900235,hollywood,0.1,0.3,0.3333,1.0,1.0,0.4693,2,7,0.9,0.1
synthetic,0.15,900235,hollywood,0.1,0.3,0.3333,1.0,1.0,0.4693,2,7,0.9,0.1
synthetic,0.2,900235,hollywood,0.1,0.3,0.3333,1.0,1.0,0.4693,2,7,0.9,0.1
synthetic,0.3,900235,hollywood,0.1,0.3,0.3333,1.0,1.0,0.4693,1,6,1.0,0.0
synthetic,0.4,900235,hollywood,0.1,0.3,0.3333,1.0,1.0,0.4693,1,6,1.0,0.0
synthetic,0.5,900235,hollywood,0.1,0.3,0.3333,1.0,1.0,0.4693,1,6,1.0,0.0
synthetic,0.0,900236,bollywood,0.0,0.5,0.0,0.0,0.0,0.0,6,13,0.5,0.5
synthetic,0.05,900236,bollywood,0.0,0.5,0.0,0.0,0.0,0.0,4,12,0.8,0.2
synthetic,0.1,900236,bollywood,0.0,0.5,0.0,0.0,0.0,0.0,3,12,0.9,0.1
synthetic,0.15,900236,bollywood,0.0,0.5,0.0,0.0,0.0,0.0,2,11,1.0,0.0
synthetic,0.2,900236,bollywood,0.0,0.5,0.0,0.0,0.0,0.0,2,11,1.0,0.0
synthetic,0.3,900236,bollywood,0.0,0.5,0.0,0.0,0.0,0.0,2,11,1.0,0.0
synthetic,0.4,900236,bollywood,0.0,0.5,0.0,0.0,0.0,0.0,2,11,1.0,0.0
synthetic,0.5,900236,bollywood,0.0,0.5,0.0,0.0,0.0,0.0,2,11,1.0,0.0
synthetic,0.0,900237,hollywood,0.0,0.4,0.0,0.0,0.0,0.0,1,6,1.0,0.0
synthetic,0.05,900237,hollywood,0.0,0.4,0.0,0.0,0.0,0.0,1,6,1.0,0.0
synthetic,0.1,900237,hollywood,0.0,0.4,0.0,0.0,0.0,0.0,1,6,1.0,0.0
synthetic,0.15,900237,hollywood,0.0,0.4,0.0,0.0,0.0,0.0,1,6,1.0,0.0
synthetic,0.2,900237,hollywood,0.0,0.4,0.0,0.0,0.0,0.0,1,6,1.0,0.0
synthetic,0.3,900237,hollywood,0.0,0.4,0.0,0.0,0.0,0.0,1,6,1.0,0.0
synthetic,0.4,900237,hollywood,0.0,0.4,0.0,0.0,0.0,0.0,1,6,1.0,0.0
synthetic,0.5,900237,hollywood,0.0,0.4,0.0,0.0,0.0,0.0,1,6,1.0,0.0
synthetic,0.0,900238,korean,0.0,0.2,0.0,0.0,0.0,0.0,4,5,0.8,0.2
